3, 52.071706, 5.110506, 2018-03-14T23:00:00Z, 170.934, 11
4, 52.092970, 5.113132, 2018-03-14T00:00:00Z, 79.36446, 171
4, 52.092970, 5.113132, 2018-03-14T00:00:00Z, 259.3645, 193
4, 52.092970, 5.113132, 2018-03-14T01:00:00Z, 79.36446, 59
4, 52.092970, 5.113132, 2018-03-14T01:00:00Z, 259.3645, 102
4, 52.092970, 5.113132, 2018-03-14T02:00:00Z, 79.36446, 20
4, 52.092970, 5.113132, 2018-03-14T02:00:00Z, 259.3645, 100
4, 52.092970, 5.113132, 2018-03-14T03:00:00Z, 79.36446, 11
4, 52.092970, 5.113132, 2018-03-14T03:00:00Z, 259.3645, 102
4, 52.092970, 5.113132, 2018-03-14T04:00:00Z, 79.36446, 22
4, 52.092970, 5.113132, 2018-03-14T04:00:00Z, 259.3645, 72
4, 52.092970, 5.113132, 2018-03-14T05:00:00Z, 79.36446, 24
4, 52.092970, 5.113132, 2018-03-14T05:00:00Z, 259.3645, 73
4, 52.092970, 5.113132, 2018-03-14T06:00:00Z, 79.36446, 115
4, 52.092970, 5.113132, 2018-03-14T06:00:00Z, 259.3645, 305
4, 52.092970, 5.113132, 2018-03-14T07:00:00Z, 79.36446, 581
4, 52.092970, 5.113132, 2018-03-14T07:00:00Z, 259.3645, 1135
4, 52.092970, 5.113132, 2018-03-14T08:00:00Z, 79.36446, 1554
4, 52.092970, 5.113132, 2018-03-14T08:00:00Z, 259.3645, 1481
4, 52.092970, 5.113132, 2018-03-14T09:00:00Z, 79.36446, 997
4, 52.092970, 5.113132, 2018-03-14T09:00:00Z, 259.3645, 731
4, 52.092970, 5.113132, 2018-03-14T10:00:00Z, 79.36446, 891
4, 52.092970, 5.113132, 2018-03-14T10:00:00Z, 259.3645, 616
4, 52.092970, 5.113132, 2018-03-14T11:00:00Z, 79.36446, 709
4, 52.092970, 5.113132, 2018-03-14T11:00:00Z, 259.3645, 625
4, 52.092970, 5.113132, 2018-03-14T12:00:00Z, 79.36446, 886
4, 52.092970, 5.113132, 2018-03-14T12:00:00Z, 259.3645, 803
4, 52.092970, 5.113132, 2018-03-14T13:00:00Z, 79.36446, 864
4, 52.092970, 5.113132, 2018-03-14T13:00:00Z, 259.3645, 789
4, 52.092970, 5.113132, 2018-03-14T14:00:00Z, 79.36446, 838
4, 52.092970, 5.113132, 2018-03-14T14:00:00Z, 259.3645, 881
4, 52.092970, 5.113132, 2018-03-14T15:00:00Z, 79.36446, 837
4, 52.092970, 5.113132, 2018-03-14T15:00:00Z, 259.3645, 1028
4, 52.092970, 5.113132, 2018-03-14T16:00:00Z, 79.36446, 1047
4, 52.092970, 5.113132, 2018-03-14T16:00:00Z, 259.3645, 1325
4, 52.092970, 5.113132, 2018-03-14T17:00:00Z, 79.36446, 1590
4, 52.092970, 5.113132, 2018-03-14T17:00:00Z, 259.3645, 1780
4, 52.092970, 5.113132, 2018-03-14T18:00:00Z, 79.36446, 1677
4, 52.092970, 5.113132, 2018-03-14T18:00:00Z, 259.3645, 1265
4, 52.092970, 5.113132, 2018-03-14T19:00:00Z, 79.36446, 1106
4, 52.092970, 5.113132, 2018-03-14T19:00:00Z, 259.3645, 785
4, 52.092970, 5.113132, 2018-03-14T20:00:00Z, 79.36446, 668
4, 52.092970, 5.113132, 2018-03-14T20:00:00Z, 259.3645, 582
4, 52.092970, 5.113132, 2018-03-14T21:00:00Z, 79.36446, 531
4, 52.092970, 5.113132, 2018-03-14T21:00:00Z, 259.3645, 542
4, 52.092970, 5.113132, 2018-03-14T22:00:00Z, 79.36446, 503
4, 52.092970, 5.113132, 2018-03-14T22:00:00Z, 259.3645, 647
4, 52.092970, 5.113132, 2018-03-14T23:00:00Z, 79.36446, 351
4, 52.092970, 5.113132, 2018-03-14T23:00:00Z, 259.3645, 448
5, 52.095654, 5.108934, 2018-03-14T00:00:00Z, 145.1671, 42
5, 52.095654, 5.108934, 2018-03-14T00:00:00Z, 312.7548, 140
5, 52.095654, 5.108934, 2018-03-14T01:00:00Z, 145.1671, 25
5, 52.095654, 5.108934, 2018-03-14T01:00:00Z, 312.7548, 68
5, 52.095654, 5.108934, 2018-03-14T02:00:00Z, 145.1671, 8
5, 52.095654, 5.108934, 2018-03-14T02:00:00Z, 312.7548, 31
5, 52.095654, 5.108934, 2018-03-14T03:00:00Z, 145.1671, 9
5, 52.095654, 5.108934, 2018-03-14T03:00:00Z, 312.7548, 39
5, 52.095654, 5.108934, 2018-03-14T04:00:00Z, 145.1671, 14
5, 52.095654, 5.108934, 2018-03-14T04:00:00Z, 312.7548, 18
5, 52.095654, 5.108934, 2018-03-14T05:00:00Z, 145.1671, 59
5, 52.095654, 5.108934, 2018-03-14T05:00:00Z, 312.7548, 25
5, 52.095654, 5.108934, 2018-03-14T06:00:00Z, 145.1671, 287
5, 52.095654, 5.108934, 2018-03-14T06:00:00Z, 312.7548, 60
5, 52.095654, 5.108934, 2018-03-14T07:00:00Z, 145.1671, 1143
5, 52.095654, 5.108934, 2018-03-14T07:00:00Z, 312.7548, 172
5, 52.095654, 5.108934, 2018-03-14T08:00:00Z, 145.1671, 1525
5, 52.095654, 5.108934, 2018-03-14T08:00:00Z, 312.7548, 418
5, 52.095654, 5.108934, 2018-03-14T09:00:00Z, 145.1671, 759
5, 52.095654, 5.108934, 2018-03-14T09:00:00Z, 312.7548, 292
5, 52.095654, 5.108934, 2018-03-14T10:00:00Z, 145.1671, 533
5, 52.095654, 5.108934, 2018-03-14T10:00:00Z, 312.7548, 274
5, 52.095654, 5.108934, 2018-03-14T11:00:00Z, 145.1671, 424
5, 52.095654, 5.108934, 2018-03-14T11:00:00Z, 312.7548, 344
5, 52.095654, 5.108934, 2018-03-14T12:00:00Z, 145.1671, 443
5, 52.095654, 5.108934, 2018-03-14T12:00:00Z, 312.7548, 429
5, 52.095654, 5.108934, 2018-03-14T13:00:00Z, 145.1671, 440
5, 52.095654, 5.108934, 2018-03-14T13:00:00Z, 312.7548, 455
5, 52.095654, 5.108934, 2018-03-14T14:00:00Z, 145.1671, 459
5, 52.095654, 5.108934, 2018-03-14T14:00:00Z, 312.7548, 486
5, 52.095654, 5.108934, 2018-03-14T15:00:00Z, 145.1671, 464
5, 52.095654, 5.108934, 2018-03-14T15:00:00Z, 312.7548, 570
5, 52.095654, 5.108934, 2018-03-14T16:00:00Z, 145.1671, 463
5, 52.095654, 5.108934, 2018-03-14T16:00:00Z, 312.7548, 745
5, 52.095654, 5.108934, 2018-03-14T17:00:00Z, 145.1671, 588
5, 52.095654, 5.108934, 2018-03-14T17:00:00Z, 312.7548, 1167
5, 52.095654, 5.108934, 2018-03-14T18:00:00Z, 145.1671, 587
5, 52.095654, 5.108934, 2018-03-14T18:00:00Z, 312.7548, 1132
5, 52.095654, 5.108934, 2018-03-14T19:00:00Z, 145.1671, 464
5, 52.095654, 5.108934, 2018-03-14T19:00:00Z, 312.7548, 669
5, 52.095654, 5.108934, 2018-03-14T20:00:00Z, 145.1671, 331
5, 52.095654, 5.108934, 2018-03-14T20:00:00Z, 312.7548, 429
5, 52.095654, 5.108934, 2018-03-14T21:00:00Z, 145.1671, 287
5, 52.095654, 5.108934, 2018-03-14T21:00:00Z, 312.7548, 384
5, 52.095654, 5.108934, 2018-03-14T22:00:00Z, 145.1671, 210
5, 52.095654, 5.108934, 2018-03-14T22:00:00Z, 312.7548, 447
5, 52.095654, 5.108934, 2018-03-14T23:00:00Z, 145.1671, 118
5, 52.095654, 5.108934, 2018-03-14T23:00:00Z, 312.7548, 362
6, 52.092807, 5.127212, 2018-03-14T00:00:00Z, 274.2872, 111
6, 52.092807, 5.127212, 2018-03-14T00:00:00Z, 97.28838, 83
6, 52.092807, 5.127212, 2018-03-14T01:00:00Z, 274.2872, 41
