id,latitude,longitude,time,direction,measurement
8, 52.079065, 5.131936, 2018-03-15T20:00:00, 93.46281, 78
8, 52.079065, 5.131936, 2018-03-15T21:00:00, 272.0317, 26
8, 52.079065, 5.131936, 2018-03-15T21:00:00, 93.46281, 77
8, 52.079065, 5.131936, 2018-03-15T22:00:00, 272.0317, 15
8, 52.079065, 5.131936, 2018-03-15T22:00:00, 93.46281, 72
8, 52.079065, 5.131936, 2018-03-15T23:00:00, 272.0317, 10
8, 52.079065, 5.131936, 2018-03-15T23:00:00, 93.46281, 55
9, 52.096120, 5.142705, 2018-03-15T00:00:00, 248.4439, 42
9, 52.096120, 5.142705, 2018-03-15T00:00:00, 70.12505, 50
9, 52.096120, 5.142705, 2018-03-15T01:00:00, 248.4439, 21
9, 52.096120, 5.142705, 2018-03-15T01:00:00, 70.12505, 21
9, 52.096120, 5.142705, 2018-03-15T02:00:00, 248.4439, 24
9, 52.096120, 5.142705, 2018-03-15T02:00:00, 70.12505, 16
9, 52.096120, 5.142705, 2018-03-15T03:00:00, 248.4439, 26
9, 52.096120, 5.142705, 2018-03-15T03:00:00, 70.12505, 9
9, 52.096120, 5.142705, 2018-03-15T04:00:00, 248.4439, 7
9, 52.096120, 5.142705, 2018-03-15T04:00:00, 70.12505, 5
9, 52.096120, 5.142705, 2018-03-15T05:00:00, 248.4439, 19
9, 52.096120, 5.142705, 2018-03-15T05:00:00, 70.12505, 13
9, 52.096120, 5.142705, 2018-03-15T06:00:00, 248.4439, 100
9, 52.096120, 5.142705, 2018-03-15T06:00:00, 70.12505, 73
9, 52.096120, 5.142705, 2018-03-15T07:00:00, 248.4439, 733
9, 52.096120, 5.142705, 2018-03-15T07:00:00, 70.12505, 295
9, 52.096120, 5.142705, 2018-03-15T08:00:00, 248.4439, 2122
9, 52.096120, 5.142705, 2018-03-15T08:00:00, 70.12505, 710
9, 52.096120, 5.142705, 2018-03-15T09:00:00, 248.4439, 894
9, 52.096120, 5.142705, 2018-03-15T09:00:00, 70.12505, 310
9, 52.096120, 5.142705, 2018-03-15T10:00:00, 248.4439, 517
9, 52.096120, 5.142705, 2018-03-15T10:00:00, 70.12505, 163
9, 52.096120, 5.142705, 2018-03-15T11:00:00, 248.4439, 321
9, 52.096120, 5.142705, 2018-03-15T11:00:00, 70.12505, 285
9, 52.096120, 5.142705, 2018-03-15T12:00:00, 248.4439, 413
9, 52.096120, 5.142705, 2018-03-15T12:00:00, 70.12505, 467
9, 52.096120, 5.142705, 2018-03-15T13:00:00, 248.4439, 402
9, 52.096120, 5.142705, 2018-03-15T13:00:00, 70.12505, 417
9, 52.096120, 5.142705, 2018-03-15T14:00:00, 248.4439, 321
9, 52.096120, 5.142705, 2018-03-15T14:00:00, 70.12505, 425
9, 52.096120, 5.142705, 2018-03-15T15:00:00, 248.4439, 338
9, 52.096120, 5.142705, 2018-03-15T15:00:00, 70.12505, 588
9, 52.096120, 5.142705, 2018-03-15T16:00:00, 248.4439, 405
9, 52.096120, 5.142705, 2018-03-15T16:00:00, 70.12505, 956
9, 52.096120, 5.142705, 2018-03-15T17:00:00, 248.4439, 656
9, 52.096120, 5.142705, 2018-03-15T17:00:00, 70.12505, 1661
9, 52.096120, 5.142705, 2018-03-15T18:00:00, 248.4439, 381
9, 52.096120, 5.142705, 2018-03-15T18:00:00, 70.12505, 885
9, 52.096120, 5.142705, 2018-03-15T19:00:00, 248.4439, 197
9, 52.096120, 5.142705, 2018-03-15T19:00:00, 70.12505, 442
9, 52.096120, 5.142705, 2018-03-15T20:00:00, 248.4439, 135
9, 52.096120, 5.142705, 2018-03-15T20:00:00, 70.12505, 234
9, 52.096120, 5.142705, 2018-03-15T21:00:00, 248.4439, 200
9, 52.096120, 5.142705, 2018-03-15T21:00:00, 70.12505, 184
9, 52.096120, 5.142705, 2018-03-15T22:00:00, 248.4439, 160
9, 52.096120, 5.142705, 2018-03-15T22:00:00, 70.12505, 145
9, 52.096120, 5.142705, 2018-03-15T23:00:00, 248.4439, 115
9, 52.096120, 5.142705, 2018-03-15T23:00:00, 70.12505, 111
10, 52.086395, 5.161640, 2018-03-15T00:00:00, 270.8832, 34
10, 52.086395, 5.161640, 2018-03-15T00:00:00, 90.88322, 8
10, 52.086395, 5.161640, 2018-03-15T01:00:00, 270.8832, 11
10, 52.086395, 5.161640, 2018-03-15T01:00:00, 90.88322, 4
10, 52.086395, 5.161640, 2018-03-15T02:00:00, 270.8832, 11
10, 52.086395, 5.161640, 2018-03-15T02:00:00, 90.88322, 9
10, 52.086395, 5.161640, 2018-03-15T03:00:00, 270.8832, 1
10, 52.086395, 5.161640, 2018-03-15T03:00:00, 90.88322, 6
10, 52.086395, 5.161640, 2018-03-15T04:00:00, 270.8832, 0
10, 52.086395, 5.161640, 2018-03-15T04:00:00, 90.88322, 2
10, 52.086395, 5.161640, 2018-03-15T05:00:00, 270.8832, 2
10, 52.086395, 5.161640, 2018-03-15T05:00:00, 90.88322, 7
10, 52.086395, 5.161640, 2018-03-15T06:00:00, 270.8832, 10
10, 52.086395, 5.161640, 2018-03-15T06:00:00, 90.88322, 42
10, 52.086395, 5.161640, 2018-03-15T07:00:00, 270.8832, 48
10, 52.086395, 5.161640, 2018-03-15T07:00:00, 90.88322, 421
10, 52.086395, 5.161640, 2018-03-15T08:00:00, 270.8832, 174
10, 52.086395, 5.161640, 2018-03-15T08:00:00, 90.88322, 1464
10, 52.086395, 5.161640, 2018-03-15T09:00:00, 270.8832, 116
10, 52.086395, 5.161640, 2018-03-15T09:00:00, 90.88322, 875
10, 52.086395, 5.161640, 2018-03-15T10:00:00, 270.8832, 113
10, 52.086395, 5.161640, 2018-03-15T10:00:00, 90.88322, 539
10, 52.086395, 5.161640, 2018-03-15T11:00:00, 270.8832, 179
10, 52.086395, 5.161640, 2018-03-15T11:00:00, 90.88322, 279
10, 52.086395, 5.161640, 2018-03-15T12:00:00, 270.8832, 350
10, 52.086395, 5.161640, 2018-03-15T12:00:00, 90.88322, 248
10, 52.086395, 5.161640, 2018-03-15T13:00:00, 270.8832, 285
10, 52.086395, 5.161640, 2018-03-15T13:00:00, 90.88322, 364
10, 52.086395, 5.161640, 2018-03-15T14:00:00, 270.8832, 357
10, 52.086395, 5.161640, 2018-03-15T14:00:00, 90.88322, 175
10, 52.086395, 5.161640, 2018-03-15T15:00:00, 270.8832, 512
10, 52.086395, 5.161640, 2018-03-15T15:00:00, 90.88322, 173
10, 52.086395, 5.161640, 2018-03-15T16:00:00, 270.8832, 833
10, 52.086395, 5.161640, 2018-03-15T16:00:00, 90.88322, 143
10, 52.086395, 5.161640, 2018-03-15T17:00:00, 270.8832, 1296
10, 52.086395, 5.161640, 2018-03-15T17:00:00, 90.88322, 180
10, 52.086395, 5.161640, 2018-03-15T18:00:00, 270.8832, 649
10, 52.086395, 5.161640, 2018-03-15T18:00:00, 90.88322, 153
10, 52.086395, 5.161640, 2018-03-15T19:00:00, 270.8832, 319
10, 52.086395, 5.161640, 2018-03-15T19:00:00, 90.88322, 149
10, 52.086395, 5.161640, 2018-03-15T20:00:00, 270.8832, 165
10, 52.086395, 5.161640, 2018-03-15T20:00:00, 90.88322, 62
10, 52.086395, 5.161640, 2018-03-15T21:00:00, 270.8832, 157
10, 52.086395, 5.161640, 2018-03-15T21:00:00, 90.88322, 44
10, 52.086395, 5.161640, 2018-03-15T22:00:00, 270.8832, 104
10, 52.086395, 5.161640, 2018-03-15T22:00:00, 90.88322, 20
10, 52.086395, 5.161640, 2018-03-15T23:00:00, 270.8832, 101
10, 52.086395, 5.161640, 2018-03-15T23:00:00, 90.88322, 35
11, 52.084271, 5.161633, 2018-03-15T00:00:00, 281.8979, 25
11, 52.084271, 5.161633, 2018-03-15T00:00:00, 101.8979, 35
11, 52.084271, 5.161633, 2018-03-15T01:00:00, 281.8979, 18
11, 52.084271, 5.161633, 2018-03-15T01:00:00, 101.8979, 19
11, 52.084271, 5.161633, 2018-03-15T02:00:00, 281.8979, 4
11, 52.084271, 5.161633, 2018-03-15T02:00:00, 101.8979, 8
11, 52.084271, 5.161633, 2018-03-15T03:00:00, 281.8979, 1
11, 52.084271, 5.161633, 2018-03-15T03:00:00, 101.8979, 4
11, 52.084271, 5.161633, 2018-03-15T04:00:00, 281.8979, 1
11, 52.084271, 5.161633, 2018-03-15T04:00:00, 101.8979, 4
11, 52.084271, 5.161633, 2018-03-15T05:00:00, 281.8979, 0
11, 52.084271, 5.161633, 2018-03-15T05:00:00, 101.8979, 9
11, 52.084271, 5.161633, 2018-03-15T06:00:00, 281.8979, 18
11, 52.084271, 5.161633, 2018-03-15T06:00:00, 101.8979, 62
11, 52.084271, 5.161633, 2018-03-15T07:00:00, 281.8979, 89
11, 52.084271, 5.161633, 2018-03-15T07:00:00, 101.8979, 618
11, 52.084271, 5.161633, 2018-03-15T08:00:00, 281.8979, 201
11, 52.084271, 5.161633, 2018-03-15T08:00:00, 101.8979, 1674
11, 52.084271, 5.161633, 2018-03-15T09:00:00, 281.8979, 107
11, 52.084271, 5.161633, 2018-03-15T09:00:00, 101.8979, 1019
11, 52.084271, 5.161633, 2018-03-15T10:00:00, 281.8979, 166
11, 52.084271, 5.161633, 2018-03-15T10:00:00, 101.8979, 657
11, 52.084271, 5.161633, 2018-03-15T11:00:00, 281.8979, 202
11, 52.084271, 5.161633, 2018-03-15T11:00:00, 101.8979, 340
11, 52.084271, 5.161633, 2018-03-15T12:00:00, 281.8979, 381
11, 52.084271, 5.161633, 2018-03-15T12:00:00, 101.8979, 367
11, 52.084271, 5.161633, 2018-03-15T13:00:00, 281.8979, 354
11, 52.084271, 5.161633, 2018-03-15T13:00:00, 101.8979, 431
11, 52.084271, 5.161633, 2018-03-15T14:00:00, 281.8979, 401
11, 52.084271, 5.161633, 2018-03-15T14:00:00, 101.8979, 239
11, 52.084271, 5.161633, 2018-03-15T15:00:00, 281.8979, 632
11, 52.084271, 5.161633, 2018-03-15T15:00:00, 101.8979, 273
11, 52.084271, 5.161633, 2018-03-15T16:00:00, 281.8979, 940
11, 52.084271, 5.161633, 2018-03-15T16:00:00, 101.8979, 192
11, 52.084271, 5.161633, 2018-03-15T17:00:00, 281.8979, 1323
11, 52.084271, 5.161633, 2018-03-15T17:00:00, 101.8979, 257
11, 52.084271, 5.161633, 2018-03-15T18:00:00, 281.8979, 724
11, 52.084271, 5.161633, 2018-03-15T18:00:00, 101.8979, 175
11, 52.084271, 5.161633, 2018-03-15T19:00:00, 281.8979, 325
11, 52.084271, 5.161633, 2018-03-15T19:00:00, 101.8979, 126
11, 52.084271, 5.161633, 2018-03-15T20:00:00, 281.8979, 178
11, 52.084271, 5.161633, 2018-03-15T20:00:00, 101.8979, 61
11, 52.084271, 5.161633, 2018-03-15T21:00:00, 281.8979, 192
11, 52.084271, 5.161633, 2018-03-15T21:00:00, 101.8979, 66
11, 52.084271, 5.161633, 2018-03-15T22:00:00, 281.8979, 107
11, 52.084271, 5.161633, 2018-03-15T22:00:00, 101.8979, 73
11, 52.084271, 5.161633, 2018-03-15T23:00:00, 281.8979, 65
11, 52.084271, 5.161633, 2018-03-15T23:00:00, 101.8979, 53
12, 52.106755, 5.107287, 2018-03-15T00:00:00, 152.1532, 3
12, 52.106755, 5.107287, 2018-03-15T00:00:00, 332.1532, 7
12, 52.106755, 5.107287, 2018-03-15T01:00:00, 152.1532, 3
12, 52.106755, 5.107287, 2018-03-15T01:00:00, 332.1532, 3
12, 52.106755, 5.107287, 2018-03-15T02:00:00, 152.1532, 2
12, 52.106755, 5.107287, 2018-03-15T02:00:00, 332.1532, 1
12, 52.106755, 5.107287, 2018-03-15T03:00:00, 152.1532, 1
12, 52.106755, 5.107287, 2018-03-15T03:00:00, 332.1532, 3
12, 52.106755, 5.107287, 2018-03-15T04:00:00, 152.1532, 3
12, 52.106755, 5.107287, 2018-03-15T04:00:00, 332.1532, 0
12, 52.106755, 5.107287, 2018-03-15T05:00:00, 152.1532, 7
12, 52.106755, 5.107287, 2018-03-15T05:00:00, 332.1532, 2
12, 52.106755, 5.107287, 2018-03-15T06:00:00, 152.1532, 21
12, 52.106755, 5.107287, 2018-03-15T06:00:00, 332.1532, 17
12, 52.106755, 5.107287, 2018-03-15T07:00:00, 152.1532, 72
12, 52.106755, 5.107287, 2018-03-15T07:00:00, 332.1532, 40
12, 52.106755, 5.107287, 2018-03-15T08:00:00, 152.1532, 133
12, 52.106755, 5.107287, 2018-03-15T08:00:00, 332.1532, 82
12, 52.106755, 5.107287, 2018-03-15T09:00:00, 152.1532, 75
12, 52.106755, 5.107287, 2018-03-15T09:00:00, 332.1532, 49
12, 52.106755, 5.107287, 2018-03-15T10:00:00, 152.1532, 45
12, 52.106755, 5.107287, 2018-03-15T10:00:00, 332.1532, 38
12, 52.106755, 5.107287, 2018-03-15T11:00:00, 152.1532, 45
12, 52.106755, 5.107287, 2018-03-15T11:00:00, 332.1532, 39
12, 52.106755, 5.107287, 2018-03-15T12:00:00, 152.1532, 52
12, 52.106755, 5.107287, 2018-03-15T12:00:00, 332.1532, 32
12, 52.106755, 5.107287, 2018-03-15T13:00:00, 152.1532, 41
12, 52.106755, 5.107287, 2018-03-15T13:00:00, 332.1532, 44
12, 52.106755, 5.107287, 2018-03-15T14:00:00, 152.1532, 28
12, 52.106755, 5.107287, 2018-03-15T14:00:00, 332.1532, 56
12, 52.106755, 5.107287, 2018-03-15T15:00:00, 152.1532, 53
12, 52.106755, 5.107287, 2018-03-15T15:00:00, 332.1532, 57
12, 52.106755, 5.107287, 2018-03-15T16:00:00, 152.1532, 75
12, 52.106755, 5.107287, 2018-03-15T16:00:00, 332.1532, 82
12, 52.106755, 5.107287, 2018-03-15T17:00:00, 152.1532, 88
12, 52.106755, 5.107287, 2018-03-15T17:00:00, 332.1532, 112
12, 52.106755, 5.107287, 2018-03-15T18:00:00, 152.1532, 51
12, 52.106755, 5.107287, 2018-03-15T18:00:00, 332.1532, 93
12, 52.106755, 5.107287, 2018-03-15T19:00:00, 152.1532, 37
12, 52.106755, 5.107287, 2018-03-15T19:00:00, 332.1532, 71
12, 52.106755, 5.107287, 2018-03-15T20:00:00, 152.1532, 30
12, 52.106755, 5.107287, 2018-03-15T20:00:00, 332.1532, 39
12, 52.106755, 5.107287, 2018-03-15T21:00:00, 152.1532, 24
12, 52.106755, 5.107287, 2018-03-15T21:00:00, 332.1532, 33
12, 52.106755, 5.107287, 2018-03-15T22:00:00, 152.1532, 28
12, 52.106755, 5.107287, 2018-03-15T22:00:00, 332.1532, 34
12, 52.106755, 5.107287, 2018-03-15T23:00:00, 152.1532, 15
12, 52.106755, 5.107287, 2018-03-15T23:00:00, 332.1532, 21
13, 52.087174, 5.078735, 2018-03-15T00:00:00, 90, 3
13, 52.087174, 5.078735, 2018-03-15T00:00:00, 270, 20
13, 52.087174, 5.078735, 2018-03-15T01:00:00, 90, 3
13, 52.087174, 5.078735, 2018-03-15T01:00:00, 270, 2
13, 52.087174, 5.078735, 2018-03-15T02:00:00, 90, 1
13, 52.087174, 5.078735, 2018-03-15T02:00:00, 270, 2
13, 52.087174, 5.078735, 2018-03-15T03:00:00, 90, 0
13, 52.087174, 5.078735, 2018-03-15T03:00:00, 270, 1
13, 52.087174, 5.078735, 2018-03-15T04:00:00, 90, 0
13, 52.087174, 5.078735, 2018-03-15T04:00:00, 270, 1
13, 52.087174, 5.078735, 2018-03-15T05:00:00, 90, 4
13, 52.087174, 5.078735, 2018-03-15T05:00:00, 270, 4
13, 52.087174, 5.078735, 2018-03-15T06:00:00, 90, 60
13, 52.087174, 5.078735, 2018-03-15T06:00:00, 270, 10
13, 52.087174, 5.078735, 2018-03-15T07:00:00, 90, 312
13, 52.087174, 5.078735, 2018-03-15T07:00:00, 270, 121
13, 52.087174, 5.078735, 2018-03-15T08:00:00, 90, 579
13, 52.087174, 5.078735, 2018-03-15T08:00:00, 270, 274
13, 52.087174, 5.078735, 2018-03-15T09:00:00, 90, 144
13, 52.087174, 5.078735, 2018-03-15T09:00:00, 270, 78
13, 52.087174, 5.078735, 2018-03-15T10:00:00, 90, 70
13, 52.087174, 5.078735, 2018-03-15T10:00:00, 270, 79
13, 52.087174, 5.078735, 2018-03-15T11:00:00, 90, 67
13, 52.087174, 5.078735, 2018-03-15T11:00:00, 270, 64
13, 52.087174, 5.078735, 2018-03-15T12:00:00, 90, 71
13, 52.087174, 5.078735, 2018-03-15T12:00:00, 270, 84
13, 52.087174, 5.078735, 2018-03-15T13:00:00, 90, 96
13, 52.087174, 5.078735, 2018-03-15T13:00:00, 270, 177
13, 52.087174, 5.078735, 2018-03-15T14:00:00, 90, 139
13, 52.087174, 5.078735, 2018-03-15T14:00:00, 270, 136
13, 52.087174, 5.078735, 2018-03-15T15:00:00, 90, 170
13, 52.087174, 5.078735, 2018-03-15T15:00:00, 270, 157
13, 52.087174, 5.078735, 2018-03-15T16:00:00, 90, 156
13, 52.087174, 5.078735, 2018-03-15T16:00:00, 270, 185
13, 52.087174, 5.078735, 2018-03-15T17:00:00, 90, 171
13, 52.087174, 5.078735, 2018-03-15T17:00:00, 270, 324
13, 52.087174, 5.078735, 2018-03-15T18:00:00, 90, 109
13, 52.087174, 5.078735, 2018-03-15T18:00:00, 270, 205
13, 52.087174, 5.078735, 2018-03-15T19:00:00, 90, 62
13, 52.087174, 5.078735, 2018-03-15T19:00:00, 270, 99
13, 52.087174, 5.078735, 2018-03-15T20:00:00, 90, 48
13, 52.087174, 5.078735, 2018-03-15T20:00:00, 270, 76
13, 52.087174, 5.078735, 2018-03-15T21:00:00, 90, 30
13, 52.087174, 5.078735, 2018-03-15T21:00:00, 270, 83
13, 52.087174, 5.078735, 2018-03-15T22:00:00, 90, 30
13, 52.087174, 5.078735, 2018-03-15T22:00:00, 270, 51
13, 52.087174, 5.078735, 2018-03-15T23:00:00, 90, 28
13, 52.087174, 5.078735, 2018-03-15T23:00:00, 270, 35
14, 52.094218, 5.104782, 2018-03-15T00:00:00, 125.1041, 1
14, 52.094218, 5.104782, 2018-03-15T00:00:00, 344.8744, 5
14, 52.094218, 5.104782, 2018-03-15T01:00:00, 125.1041, 1
14, 52.094218, 5.104782, 2018-03-15T01:00:00, 344.8744, 0
14, 52.094218, 5.104782, 2018-03-15T02:00:00, 125.1041, 0
14, 52.094218, 5.104782, 2018-03-15T02:00:00, 344.8744, 0
14, 52.094218, 5.104782, 2018-03-15T03:00:00, 125.1041, 0
14, 52.094218, 5.104782, 2018-03-15T03:00:00, 344.8744, 1
14, 52.094218, 5.104782, 2018-03-15T04:00:00, 125.1041, 0
14, 52.094218, 5.104782, 2018-03-15T04:00:00, 344.8744, 1
14, 52.094218, 5.104782, 2018-03-15T05:00:00, 125.1041, 0
14, 52.094218, 5.104782, 2018-03-15T05:00:00, 344.8744, 2
14, 52.094218, 5.104782, 2018-03-15T06:00:00, 125.1041, 0
14, 52.094218, 5.104782, 2018-03-15T06:00:00, 344.8744, 20
14, 52.094218, 5.104782, 2018-03-15T07:00:00, 125.1041, 0
14, 52.094218, 5.104782, 2018-03-15T07:00:00, 344.8744, 106
14, 52.094218, 5.104782, 2018-03-15T08:00:00, 125.1041, 3
14, 52.094218, 5.104782, 2018-03-15T08:00:00, 344.8744, 253
14, 52.094218, 5.104782, 2018-03-15T09:00:00, 125.1041, 0
14, 52.094218, 5.104782, 2018-03-15T09:00:00, 344.8744, 85
14, 52.094218, 5.104782, 2018-03-15T10:00:00, 125.1041, 0
14, 52.094218, 5.104782, 2018-03-15T10:00:00, 344.8744, 52
14, 52.094218, 5.104782, 2018-03-15T11:00:00, 125.1041, 1
14, 52.094218, 5.104782, 2018-03-15T11:00:00, 344.8744, 38
14, 52.094218, 5.104782, 2018-03-15T12:00:00, 125.1041, 2
14, 52.094218, 5.104782, 2018-03-15T12:00:00, 344.8744, 45
14, 52.094218, 5.104782, 2018-03-15T13:00:00, 125.1041, 5
14, 52.094218, 5.104782, 2018-03-15T13:00:00, 344.8744, 51
14, 52.094218, 5.104782, 2018-03-15T14:00:00, 125.1041, 5
14, 52.094218, 5.104782, 2018-03-15T14:00:00, 344.8744, 42
14, 52.094218, 5.104782, 2018-03-15T15:00:00, 125.1041, 6
14, 52.094218, 5.104782, 2018-03-15T15:00:00, 344.8744, 49
14, 52.094218, 5.104782, 2018-03-15T16:00:00, 125.1041, 5
14, 52.094218, 5.104782, 2018-03-15T16:00:00, 344.8744, 52
14, 52.094218, 5.104782, 2018-03-15T17:00:00, 125.1041, 10
14, 52.094218, 5.104782, 2018-03-15T17:00:00, 344.8744, 84
14, 52.094218, 5.104782, 2018-03-15T18:00:00, 125.1041, 8
14, 52.094218, 5.104782, 2018-03-15T18:00:00, 344.8744, 63
14, 52.094218, 5.104782, 2018-03-15T19:00:00, 125.1041, 3
14, 52.094218, 5.104782, 2018-03-15T19:00:00, 344.8744, 38
14, 52.094218, 5.104782, 2018-03-15T20:00:00, 125.1041, 0
14, 52.094218, 5.104782, 2018-03-15T20:00:00, 344.8744, 27
14, 52.094218, 5.104782, 2018-03-15T21:00:00, 125.1041, 2
14, 52.094218, 5.104782, 2018-03-15T21:00:00, 344.8744, 21
14, 52.094218, 5.104782, 2018-03-15T22:00:00, 125.1041, 4
14, 52.094218, 5.104782, 2018-03-15T22:00:00, 344.8744, 16
14, 52.094218, 5.104782, 2018-03-15T23:00:00, 125.1041, 3
14, 52.094218, 5.104782, 2018-03-15T23:00:00, 344.8744, 11
15, 52.102845, 5.133474, 2018-03-15T00:00:00, 282.9256, 4
15, 52.102845, 5.133474, 2018-03-15T00:00:00, 103.9878, 8
15, 52.102845, 5.133474, 2018-03-15T01:00:00, 282.9256, 1
15, 52.102845, 5.133474, 2018-03-15T01:00:00, 103.9878, 2
15, 52.102845, 5.133474, 2018-03-15T02:00:00, 282.9256, 0
15, 52.102845, 5.133474, 2018-03-15T02:00:00, 103.9878, 4
15, 52.102845, 5.133474, 2018-03-15T03:00:00, 282.9256, 4
15, 52.102845, 5.133474, 2018-03-15T03:00:00, 103.9878, 1
15, 52.102845, 5.133474, 2018-03-15T04:00:00, 282.9256, 4
15, 52.102845, 5.133474, 2018-03-15T04:00:00, 103.9878, 3
15, 52.102845, 5.133474, 2018-03-15T05:00:00, 282.9256, 2
15, 52.102845, 5.133474, 2018-03-15T05:00:00, 103.9878, 4
15, 52.102845, 5.133474, 2018-03-15T06:00:00, 282.9256, 11
15, 52.102845, 5.133474, 2018-03-15T06:00:00, 103.9878, 10
15, 52.102845, 5.133474, 2018-03-15T07:00:00, 282.9256, 94
15, 52.102845, 5.133474, 2018-03-15T07:00:00, 103.9878, 29
15, 52.102845, 5.133474, 2018-03-15T08:00:00, 282.9256, 176
15, 52.102845, 5.133474, 2018-03-15T08:00:00, 103.9878, 49
15, 52.102845, 5.133474, 2018-03-15T09:00:00, 282.9256, 71
15, 52.102845, 5.133474, 2018-03-15T09:00:00, 103.9878, 24
15, 52.102845, 5.133474, 2018-03-15T10:00:00, 282.9256, 51
15, 52.102845, 5.133474, 2018-03-15T10:00:00, 103.9878, 22
15, 52.102845, 5.133474, 2018-03-15T11:00:00, 282.9256, 44
15, 52.102845, 5.133474, 2018-03-15T11:00:00, 103.9878, 26
15, 52.102845, 5.133474, 2018-03-15T12:00:00, 282.9256, 38
15, 52.102845, 5.133474, 2018-03-15T12:00:00, 103.9878, 43
15, 52.102845, 5.133474, 2018-03-15T13:00:00, 282.9256, 22
15, 52.102845, 5.133474, 2018-03-15T13:00:00, 103.9878, 46
15, 52.102845, 5.133474, 2018-03-15T14:00:00, 282.9256, 34
15, 52.102845, 5.133474, 2018-03-15T14:00:00, 103.9878, 68
15, 52.102845, 5.133474, 2018-03-15T15:00:00, 282.9256, 60
15, 52.102845, 5.133474, 2018-03-15T15:00:00, 103.9878, 107
15, 52.102845, 5.133474, 2018-03-15T16:00:00, 282.9256, 43
15, 52.102845, 5.133474, 2018-03-15T16:00:00, 103.9878, 87
15, 52.102845, 5.133474, 2018-03-15T17:00:00, 282.9256, 49
15, 52.102845, 5.133474, 2018-03-15T17:00:00, 103.9878, 143
15, 52.102845, 5.133474, 2018-03-15T18:00:00, 282.9256, 34
15, 52.102845, 5.133474, 2018-03-15T18:00:00, 103.9878, 73
15, 52.102845, 5.133474, 2018-03-15T19:00:00, 282.9256, 34
15, 52.102845, 5.133474, 2018-03-15T19:00:00, 103.9878, 53
15, 52.102845, 5.133474, 2018-03-15T20:00:00, 282.9256, 17
15, 52.102845, 5.133474, 2018-03-15T20:00:00, 103.9878, 29
15, 52.102845, 5.133474, 2018-03-15T21:00:00, 282.9256, 15
15, 52.102845, 5.133474, 2018-03-15T21:00:00, 103.9878, 22
15, 52.102845, 5.133474, 2018-03-15T22:00:00, 282.9256, 20
15, 52.102845, 5.133474, 2018-03-15T22:00:00, 103.9878, 13
15, 52.102845, 5.133474, 2018-03-15T23:00:00, 282.9256, 9
15, 52.102845, 5.133474, 2018-03-15T23:00:00, 103.9878, 22
